COMMENT,kmp_n_123_min_2_max_246_run_ps
SORT_BY,123
246,123
245,123
244,123
243,123
242,123
241,123
240,123
239,123
238,123
237,123
236,123
235,123
234,123
233,123
232,123
231,123
230,123
229,123
228,123
227,123
226,123
225,123
224,123
223,123
222,123
221,123
220,123
219,123
218,123
217,123
216,123
215,123
214,123
213,123
212,123
211,123
210,123
209,123
208,123
207,123
206,123
205,123
204,123
203,123
202,123
201,123
200,123
199,123
198,123
197,123
196,123
195,123
194,123
193,123
192,123
191,123
190,123
189,123
188,123
187,123
186,123
185,123
184,123
183,123
182,123
181,123
180,123
179,123
178,123
177,123
176,123
175,123
174,123
173,123
172,123
171,123
170,123
169,123
168,123
167,123
166,123
165,123
164,123
163,123
162,123
161,123
160,123
159,123
158,123
157,123
156,123
155,123
154,123
153,123
152,123
151,123
150,123
149,123
148,123
147,123
146,123
145,123
144,123
143,123
142,123
141,123
140,123
139,123
138,123
137,123
136,123
135,123
134,123
133,123
132,123
131,123
130,123
129,123
128,123
127,123
126,123
125,123
124,123
123,123
122,123
121,124
120,125
119,126
118,127
117,128
116,129
115,130
114,131
113,132
112,133
111,134
110,135
109,136
108,137
107,138
106,139
105,140
104,141
103,142
102,143
101,144
100,145
99,146
98,147
97,148
96,149
95,150
94,151
93,152
92,153
91,154
90,155
89,156
88,157
87,158
86,159
85,160
84,161
83,162
82,163
81,164
80,165
79,166
78,167
77,168
76,169
75,170
74,171
73,172
72,173
71,174
70,175
69,176
68,177
67,178
66,179
65,180
64,181
63,182
62,183
61,184
60,187
59,190
58,193
57,196
56,199
55,202
54,205
53,208
52,211
51,214
50,217
49,220
48,223
47,226
46,229
45,232
44,235
43,238
42,241
41,244
40,249
39,255
38,261
37,267
36,273
35,279
34,285
33,291
32,297
31,303
30,311
29,321
28,331
27,341
26,351
25,361
24,373
23,388
22,403
21,418
20,435
19,456
18,477
17,501
16,529
15,559
14,595
13,636
12,683
11,739
10,807
9,890
8,993
7,1126
6,1303
5,1551
4,1923
3,2543
2,3783
1,7504
