COMMENT,kmp_n_138_min_2_max_276_run_ps
SORT_BY,138
276,138
275,138
274,138
273,138
272,138
271,138
270,138
269,138
268,138
267,138
266,138
265,138
264,138
263,138
262,138
261,138
260,138
259,138
258,138
257,138
256,138
255,138
254,138
253,138
252,138
251,138
250,138
249,138
248,138
247,138
246,138
245,138
244,138
243,138
242,138
241,138
240,138
239,138
238,138
237,138
236,138
235,138
234,138
233,138
232,138
231,138
230,138
229,138
228,138
227,138
226,138
225,138
224,138
223,138
222,138
221,138
220,138
219,138
218,138
217,138
216,138
215,138
214,138
213,138
212,138
211,138
210,138
209,138
208,138
207,138
206,138
205,138
204,138
203,138
202,138
201,138
200,138
199,138
198,138
197,138
196,138
195,138
194,138
193,138
192,138
191,138
190,138
189,138
188,138
187,138
186,138
185,138
184,138
183,138
182,138
181,138
180,138
179,138
178,138
177,138
176,138
175,138
174,138
173,138
172,138
171,138
170,138
169,138
168,138
167,138
166,138
165,138
164,138
163,138
162,138
161,138
160,138
159,138
158,138
157,138
156,138
155,138
154,138
153,138
152,138
151,138
150,138
149,138
148,138
147,138
146,138
145,138
144,138
143,138
142,138
141,138
140,138
139,138
138,138
137,138
136,139
135,140
134,141
133,142
132,143
131,144
130,145
129,146
128,147
127,148
126,149
125,150
124,151
123,152
122,153
121,154
120,155
119,156
118,157
117,158
116,159
115,160
114,161
113,162
112,163
111,164
110,165
109,166
108,167
107,168
106,169
105,170
104,171
103,172
102,173
101,174
100,175
99,176
98,177
97,178
96,179
95,180
94,181
93,182
92,183
91,184
90,185
89,186
88,187
87,188
86,189
85,190
84,191
83,192
82,193
81,194
80,195
79,196
78,197
77,198
76,199
75,200
74,201
73,202
72,203
71,204
70,205
69,206
68,208
67,211
66,214
65,217
64,220
63,223
62,226
61,229
60,232
59,235
58,238
57,241
56,244
55,247
54,250
53,253
52,256
51,259
50,262
49,265
48,268
47,271
46,274
45,279
44,285
43,291
42,297
41,303
40,309
39,315
38,321
37,327
36,333
35,339
34,346
33,356
32,366
31,376
30,386
29,396
28,406
27,418
26,433
25,448
24,463
23,478
22,498
21,519
20,540
19,565
18,593
17,622
16,658
15,696
14,741
13,793
12,853
11,924
10,1009
9,1113
8,1243
7,1411
6,1634
5,1947
4,2416
3,3198
2,4762
1,9454
