COMMENT,kmp_n_90_min_2_max_180_run_ps
SORT_BY,90
180,90
179,90
178,90
177,90
176,90
175,90
174,90
173,90
172,90
171,90
170,90
169,90
168,90
167,90
166,90
165,90
164,90
163,90
162,90
161,90
160,90
159,90
158,90
157,90
156,90
155,90
154,90
153,90
152,90
151,90
150,90
149,90
148,90
147,90
146,90
145,90
144,90
143,90
142,90
141,90
140,90
139,90
138,90
137,90
136,90
135,90
134,90
133,90
132,90
131,90
130,90
129,90
128,90
127,90
126,90
125,90
124,90
123,90
122,90
121,90
120,90
119,90
118,90
117,90
116,90
115,90
114,90
113,90
112,90
111,90
110,90
109,90
108,90
107,90
106,90
105,90
104,90
103,90
102,90
101,90
100,90
99,90
98,90
97,90
96,90
95,90
94,90
93,90
92,90
91,90
90,90
89,90
88,91
87,92
86,93
85,94
84,95
83,96
82,97
81,98
80,99
79,100
78,101
77,102
76,103
75,104
74,105
73,106
72,107
71,108
70,109
69,110
68,111
67,112
66,113
65,114
64,115
63,116
62,117
61,118
60,119
59,120
58,121
57,122
56,123
55,124
54,125
53,126
52,127
51,128
50,129
49,130
48,131
47,132
46,133
45,134
44,136
43,139
42,142
41,145
40,148
39,151
38,154
37,157
36,160
35,163
34,166
33,169
32,172
31,175
30,178
29,183
28,189
27,195
26,201
25,207
24,213
23,219
22,226
21,236
20,246
19,256
18,266
17,280
16,295
15,310
14,330
13,351
12,377
11,406
10,442
9,486
8,541
7,612
6,706
5,838
4,1036
3,1366
2,2026
1,4006
