COMMENT,kmp_n_65_min_2_max_130_run_ps
SORT_BY,65
130,65
129,65
128,65
127,65
126,65
125,65
124,65
123,65
122,65
121,65
120,65
119,65
118,65
117,65
116,65
115,65
114,65
113,65
112,65
111,65
110,65
109,65
108,65
107,65
106,65
105,65
104,65
103,65
102,65
101,65
100,65
99,65
98,65
97,65
96,65
95,65
94,65
93,65
92,65
91,65
90,65
89,65
88,65
87,65
86,65
85,65
84,65
83,65
82,65
81,65
80,65
79,65
78,65
77,65
76,65
75,65
74,65
73,65
72,65
71,65
70,65
69,65
68,65
67,65
66,65
65,65
64,65
63,66
62,67
61,68
60,69
59,70
58,71
57,72
56,73
55,74
54,75
53,76
52,77
51,78
50,79
49,80
48,81
47,82
46,83
45,84
44,85
43,86
42,87
41,88
40,89
39,90
38,91
37,92
36,93
35,94
34,95
33,96
32,97
31,100
30,103
29,106
28,109
27,112
26,115
25,118
24,121
23,124
22,127
21,131
20,137
19,143
18,149
17,155
16,161
15,171
14,181
13,191
12,205
11,220
10,239
9,261
8,289
7,326
6,375
5,443
4,545
3,716
2,1057
1,2081
