COMMENT,kmp_n_144_min_2_max_288_run_ps
SORT_BY,144
288,144
287,144
286,144
285,144
284,144
283,144
282,144
281,144
280,144
279,144
278,144
277,144
276,144
275,144
274,144
273,144
272,144
271,144
270,144
269,144
268,144
267,144
266,144
265,144
264,144
263,144
262,144
261,144
260,144
259,144
258,144
257,144
256,144
255,144
254,144
253,144
252,144
251,144
250,144
249,144
248,144
247,144
246,144
245,144
244,144
243,144
242,144
241,144
240,144
239,144
238,144
237,144
236,144
235,144
234,144
233,144
232,144
231,144
230,144
229,144
228,144
227,144
226,144
225,144
224,144
223,144
222,144
221,144
220,144
219,144
218,144
217,144
216,144
215,144
214,144
213,144
212,144
211,144
210,144
209,144
208,144
207,144
206,144
205,144
204,144
203,144
202,144
201,144
200,144
199,144
198,144
197,144
196,144
195,144
194,144
193,144
192,144
191,144
190,144
189,144
188,144
187,144
186,144
185,144
184,144
183,144
182,144
181,144
180,144
179,144
178,144
177,144
176,144
175,144
174,144
173,144
172,144
171,144
170,144
169,144
168,144
167,144
166,144
165,144
164,144
163,144
162,144
161,144
160,144
159,144
158,144
157,144
156,144
155,144
154,144
153,144
152,144
151,144
150,144
149,144
148,144
147,144
146,144
145,144
144,144
143,144
142,145
141,146
140,147
139,148
138,149
137,150
136,151
135,152
134,153
133,154
132,155
131,156
130,157
129,158
128,159
127,160
126,161
125,162
124,163
123,164
122,165
121,166
120,167
119,168
118,169
117,170
116,171
115,172
114,173
113,174
112,175
111,176
110,177
109,178
108,179
107,180
106,181
105,182
104,183
103,184
102,185
101,186
100,187
99,188
98,189
97,190
96,191
95,192
94,193
93,194
92,195
91,196
90,197
89,198
88,199
87,200
86,201
85,202
84,203
83,204
82,205
81,206
80,207
79,208
78,209
77,210
76,211
75,212
74,213
73,214
72,215
71,217
70,220
69,223
68,226
67,229
66,232
65,235
64,238
63,241
62,244
61,247
60,250
59,253
58,256
57,259
56,262
55,265
54,268
53,271
52,274
51,277
50,280
49,283
48,286
47,291
46,297
45,303
44,309
43,315
42,321
41,327
40,333
39,339
38,345
37,351
36,357
35,366
34,376
33,386
32,396
31,406
30,416
29,426
28,439
27,454
26,469
25,484
24,499
23,519
22,540
21,561
20,585
19,613
18,641
17,676
16,712
15,756
14,804
13,859
12,925
11,1002
10,1096
9,1209
8,1351
7,1534
6,1777
5,2118
4,2629
3,3481
2,5185
1,10297
