COMMENT,kmp_n_80_min_2_max_160_run_ps
SORT_BY,80
160,80
159,80
158,80
157,80
156,80
155,80
154,80
153,80
152,80
151,80
150,80
149,80
148,80
147,80
146,80
145,80
144,80
143,80
142,80
141,80
140,80
139,80
138,80
137,80
136,80
135,80
134,80
133,80
132,80
131,80
130,80
129,80
128,80
127,80
126,80
125,80
124,80
123,80
122,80
121,80
120,80
119,80
118,80
117,80
116,80
115,80
114,80
113,80
112,80
111,80
110,80
109,80
108,80
107,80
106,80
105,80
104,80
103,80
102,80
101,80
100,80
99,80
98,80
97,80
96,80
95,80
94,80
93,80
92,80
91,80
90,80
89,80
88,80
87,80
86,80
85,80
84,80
83,80
82,80
81,80
80,80
79,80
78,81
77,82
76,83
75,84
74,85
73,86
72,87
71,88
70,89
69,90
68,91
67,92
66,93
65,94
64,95
63,96
62,97
61,98
60,99
59,100
58,101
57,102
56,103
55,104
54,105
53,106
52,107
51,108
50,109
49,110
48,111
47,112
46,113
45,114
44,115
43,116
42,117
41,118
40,119
39,121
38,124
37,127
36,130
35,133
34,136
33,139
32,142
31,145
30,148
29,151
28,154
27,157
26,161
25,167
24,173
23,179
22,185
21,191
20,197
19,206
18,216
17,226
16,236
15,250
14,265
13,281
12,302
11,325
10,353
9,388
8,431
7,487
6,561
5,665
4,821
3,1081
2,1601
1,3161
