COMMENT,kmp_n_40_min_2_max_80_run_ps
SORT_BY,40
80,40
79,40
78,40
77,40
76,40
75,40
74,40
73,40
72,40
71,40
70,40
69,40
68,40
67,40
66,40
65,40
64,40
63,40
62,40
61,40
60,40
59,40
58,40
57,40
56,40
55,40
54,40
53,40
52,40
51,40
50,40
49,40
48,40
47,40
46,40
45,40
44,40
43,40
42,40
41,40
40,40
39,40
38,41
37,42
36,43
35,44
34,45
33,46
32,47
31,48
30,49
29,50
28,51
27,52
26,53
25,54
24,55
23,56
22,57
21,58
20,59
19,61
18,64
17,67
16,70
15,73
14,76
13,79
12,85
11,91
10,97
9,106
8,116
7,130
6,148
5,173
4,211
3,274
2,401
1,781
