COMMENT,kmp_n_148_min_2_max_296_run_ps
SORT_BY,148
296,148
295,148
294,148
293,148
292,148
291,148
290,148
289,148
288,148
287,148
286,148
285,148
284,148
283,148
282,148
281,148
280,148
279,148
278,148
277,148
276,148
275,148
274,148
273,148
272,148
271,148
270,148
269,148
268,148
267,148
266,148
265,148
264,148
263,148
262,148
261,148
260,148
259,148
258,148
257,148
256,148
255,148
254,148
253,148
252,148
251,148
250,148
249,148
248,148
247,148
246,148
245,148
244,148
243,148
242,148
241,148
240,148
239,148
238,148
237,148
236,148
235,148
234,148
233,148
232,148
231,148
230,148
229,148
228,148
227,148
226,148
225,148
224,148
223,148
222,148
221,148
220,148
219,148
218,148
217,148
216,148
215,148
214,148
213,148
212,148
211,148
210,148
209,148
208,148
207,148
206,148
205,148
204,148
203,148
202,148
201,148
200,148
199,148
198,148
197,148
196,148
195,148
194,148
193,148
192,148
191,148
190,148
189,148
188,148
187,148
186,148
185,148
184,148
183,148
182,148
181,148
180,148
179,148
178,148
177,148
176,148
175,148
174,148
173,148
172,148
171,148
170,148
169,148
168,148
167,148
166,148
165,148
164,148
163,148
162,148
161,148
160,148
159,148
158,148
157,148
156,148
155,148
154,148
153,148
152,148
151,148
150,148
149,148
148,148
147,148
146,149
145,150
144,151
143,152
142,153
141,154
140,155
139,156
138,157
137,158
136,159
135,160
134,161
133,162
132,163
131,164
130,165
129,166
128,167
127,168
126,169
125,170
124,171
123,172
122,173
121,174
120,175
119,176
118,177
117,178
116,179
115,180
114,181
113,182
112,183
111,184
110,185
109,186
108,187
107,188
106,189
105,190
104,191
103,192
102,193
101,194
100,195
99,196
98,197
97,198
96,199
95,200
94,201
93,202
92,203
91,204
90,205
89,206
88,207
87,208
86,209
85,210
84,211
83,212
82,213
81,214
80,215
79,216
78,217
77,218
76,219
75,220
74,221
73,223
72,226
71,229
70,232
69,235
68,238
67,241
66,244
65,247
64,250
63,253
62,256
61,259
60,262
59,265
58,268
57,271
56,274
55,277
54,280
53,283
52,286
51,289
50,292
49,295
48,301
47,307
46,313
45,319
44,325
43,331
42,337
41,343
40,349
39,355
38,361
37,367
36,376
35,386
34,396
33,406
32,416
31,426
30,436
29,448
28,463
27,478
26,493
25,508
24,526
23,547
22,568
21,589
20,617
19,645
18,676
17,712
16,751
15,796
14,848
13,907
12,976
11,1058
10,1156
9,1276
8,1426
7,1618
6,1876
5,2236
4,2776
3,3676
2,5477
1,10879
