COMMENT,kmp_n_122_min_2_max_244_run_ps
SORT_BY,122
244,122
243,122
242,122
241,122
240,122
239,122
238,122
237,122
236,122
235,122
234,122
233,122
232,122
231,122
230,122
229,122
228,122
227,122
226,122
225,122
224,122
223,122
222,122
221,122
220,122
219,122
218,122
217,122
216,122
215,122
214,122
213,122
212,122
211,122
210,122
209,122
208,122
207,122
206,122
205,122
204,122
203,122
202,122
201,122
200,122
199,122
198,122
197,122
196,122
195,122
194,122
193,122
192,122
191,122
190,122
189,122
188,122
187,122
186,122
185,122
184,122
183,122
182,122
181,122
180,122
179,122
178,122
177,122
176,122
175,122
174,122
173,122
172,122
171,122
170,122
169,122
168,122
167,122
166,122
165,122
164,122
163,122
162,122
161,122
160,122
159,122
158,122
157,122
156,122
155,122
154,122
153,122
152,122
151,122
150,122
149,122
148,122
147,122
146,122
145,122
144,122
143,122
142,122
141,122
140,122
139,122
138,122
137,122
136,122
135,122
134,122
133,122
132,122
131,122
130,122
129,122
128,122
127,122
126,122
125,122
124,122
123,122
122,122
121,122
120,123
119,124
118,125
117,126
116,127
115,128
114,129
113,130
112,131
111,132
110,133
109,134
108,135
107,136
106,137
105,138
104,139
103,140
102,141
101,142
100,143
99,144
98,145
97,146
96,147
95,148
94,149
93,150
92,151
91,152
90,153
89,154
88,155
87,156
86,157
85,158
84,159
83,160
82,161
81,162
80,163
79,164
78,165
77,166
76,167
75,168
74,169
73,170
72,171
71,172
70,173
69,174
68,175
67,176
66,177
65,178
64,179
63,180
62,181
61,182
60,184
59,187
58,190
57,193
56,196
55,199
54,202
53,205
52,208
51,211
50,214
49,217
48,220
47,223
46,226
45,229
44,232
43,235
42,238
41,241
40,245
39,251
38,257
37,263
36,269
35,275
34,281
33,287
32,293
31,299
30,306
29,316
28,326
27,336
26,346
25,356
24,367
23,382
22,397
21,412
20,428
19,449
18,470
17,493
16,521
15,550
14,586
13,626
12,672
11,727
10,794
9,876
8,977
7,1108
6,1282
5,1526
4,1892
3,2502
2,3722
1,7382
