COMMENT,kmp_n_134_min_2_max_268_run_ps
SORT_BY,134
268,134
267,134
266,134
265,134
264,134
263,134
262,134
261,134
260,134
259,134
258,134
257,134
256,134
255,134
254,134
253,134
252,134
251,134
250,134
249,134
248,134
247,134
246,134
245,134
244,134
243,134
242,134
241,134
240,134
239,134
238,134
237,134
236,134
235,134
234,134
233,134
232,134
231,134
230,134
229,134
228,134
227,134
226,134
225,134
224,134
223,134
222,134
221,134
220,134
219,134
218,134
217,134
216,134
215,134
214,134
213,134
212,134
211,134
210,134
209,134
208,134
207,134
206,134
205,134
204,134
203,134
202,134
201,134
200,134
199,134
198,134
197,134
196,134
195,134
194,134
193,134
192,134
191,134
190,134
189,134
188,134
187,134
186,134
185,134
184,134
183,134
182,134
181,134
180,134
179,134
178,134
177,134
176,134
175,134
174,134
173,134
172,134
171,134
170,134
169,134
168,134
167,134
166,134
165,134
164,134
163,134
162,134
161,134
160,134
159,134
158,134
157,134
156,134
155,134
154,134
153,134
152,134
151,134
150,134
149,134
148,134
147,134
146,134
145,134
144,134
143,134
142,134
141,134
140,134
139,134
138,134
137,134
136,134
135,134
134,134
133,134
132,135
131,136
130,137
129,138
128,139
127,140
126,141
125,142
124,143
123,144
122,145
121,146
120,147
119,148
118,149
117,150
116,151
115,152
114,153
113,154
112,155
111,156
110,157
109,158
108,159
107,160
106,161
105,162
104,163
103,164
102,165
101,166
100,167
99,168
98,169
97,170
96,171
95,172
94,173
93,174
92,175
91,176
90,177
89,178
88,179
87,180
86,181
85,182
84,183
83,184
82,185
81,186
80,187
79,188
78,189
77,190
76,191
75,192
74,193
73,194
72,195
71,196
70,197
69,198
68,199
67,200
66,202
65,205
64,208
63,211
62,214
61,217
60,220
59,223
58,226
57,229
56,232
55,235
54,238
53,241
52,244
51,247
50,250
49,253
48,256
47,259
46,262
45,265
44,269
43,275
42,281
41,287
40,293
39,299
38,305
37,311
36,317
35,323
34,329
33,336
32,346
31,356
30,366
29,376
28,386
27,396
26,409
25,424
24,439
23,454
22,470
21,491
20,512
19,533
18,561
17,589
16,622
15,658
14,701
13,749
12,805
11,872
10,953
9,1051
8,1174
7,1331
6,1542
5,1837
4,2279
3,3016
2,4490
1,8912
