COMMENT,kmp_n_169_min_2_max_338_run_ps
SORT_BY,169
338,169
337,169
336,169
335,169
334,169
333,169
332,169
331,169
330,169
329,169
328,169
327,169
326,169
325,169
324,169
323,169
322,169
321,169
320,169
319,169
318,169
317,169
316,169
315,169
314,169
313,169
312,169
311,169
310,169
309,169
308,169
307,169
306,169
305,169
304,169
303,169
302,169
301,169
300,169
299,169
298,169
297,169
296,169
295,169
294,169
293,169
292,169
291,169
290,169
289,169
288,169
287,169
286,169
285,169
284,169
283,169
282,169
281,169
280,169
279,169
278,169
277,169
276,169
275,169
274,169
273,169
272,169
271,169
270,169
269,169
268,169
267,169
266,169
265,169
264,169
263,169
262,169
261,169
260,169
259,169
258,169
257,169
256,169
255,169
254,169
253,169
252,169
251,169
250,169
249,169
248,169
247,169
246,169
245,169
244,169
243,169
242,169
241,169
240,169
239,169
238,169
237,169
236,169
235,169
234,169
233,169
232,169
231,169
230,169
229,169
228,169
227,169
226,169
225,169
224,169
223,169
222,169
221,169
220,169
219,169
218,169
217,169
216,169
215,169
214,169
213,169
212,169
211,169
210,169
209,169
208,169
207,169
206,169
205,169
204,169
203,169
202,169
201,169
200,169
199,169
198,169
197,169
196,169
195,169
194,169
193,169
192,169
191,169
190,169
189,169
188,169
187,169
186,169
185,169
184,169
183,169
182,169
181,169
180,169
179,169
178,169
177,169
176,169
175,169
174,169
173,169
172,169
171,169
170,169
169,169
168,169
167,170
166,171
165,172
164,173
163,174
162,175
161,176
160,177
159,178
158,179
157,180
156,181
155,182
154,183
153,184
152,185
151,186
150,187
149,188
148,189
147,190
146,191
145,192
144,193
143,194
142,195
141,196
140,197
139,198
138,199
137,200
136,201
135,202
134,203
133,204
132,205
131,206
130,207
129,208
128,209
127,210
126,211
125,212
124,213
123,214
122,215
121,216
120,217
119,218
118,219
117,220
116,221
115,222
114,223
113,224
112,225
111,226
110,227
109,228
108,229
107,230
106,231
105,232
104,233
103,234
102,235
101,236
100,237
99,238
98,239
97,240
96,241
95,242
94,243
93,244
92,245
91,246
90,247
89,248
88,249
87,250
86,251
85,252
84,253
83,256
82,259
81,262
80,265
79,268
78,271
77,274
76,277
75,280
74,283
73,286
72,289
71,292
70,295
69,298
68,301
67,304
66,307
65,310
64,313
63,316
62,319
61,322
60,325
59,328
58,331
57,334
56,337
55,343
54,349
53,355
52,361
51,367
50,373
49,379
48,385
47,391
46,397
45,403
44,409
43,415
42,421
41,431
40,441
39,451
38,461
37,471
36,481
35,491
34,501
33,514
32,529
31,544
30,559
29,574
28,589
27,610
26,631
25,652
24,673
23,701
22,729
21,757
20,793
19,829
18,871
17,916
16,969
15,1027
14,1093
13,1171
12,1261
11,1369
10,1497
9,1654
8,1849
7,2101
6,2437
5,2908
4,3613
3,4789
2,7141
1,14197
