COMMENT,kmp_n_156_min_2_max_312_run_ps
SORT_BY,156
312,156
311,156
310,156
309,156
308,156
307,156
306,156
305,156
304,156
303,156
302,156
301,156
300,156
299,156
298,156
297,156
296,156
295,156
294,156
293,156
292,156
291,156
290,156
289,156
288,156
287,156
286,156
285,156
284,156
283,156
282,156
281,156
280,156
279,156
278,156
277,156
276,156
275,156
274,156
273,156
272,156
271,156
270,156
269,156
268,156
267,156
266,156
265,156
264,156
263,156
262,156
261,156
260,156
259,156
258,156
257,156
256,156
255,156
254,156
253,156
252,156
251,156
250,156
249,156
248,156
247,156
246,156
245,156
244,156
243,156
242,156
241,156
240,156
239,156
238,156
237,156
236,156
235,156
234,156
233,156
232,156
231,156
230,156
229,156
228,156
227,156
226,156
225,156
224,156
223,156
222,156
221,156
220,156
219,156
218,156
217,156
216,156
215,156
214,156
213,156
212,156
211,156
210,156
209,156
208,156
207,156
206,156
205,156
204,156
203,156
202,156
201,156
200,156
199,156
198,156
197,156
196,156
195,156
194,156
193,156
192,156
191,156
190,156
189,156
188,156
187,156
186,156
185,156
184,156
183,156
182,156
181,156
180,156
179,156
178,156
177,156
176,156
175,156
174,156
173,156
172,156
171,156
170,156
169,156
168,156
167,156
166,156
165,156
164,156
163,156
162,156
161,156
160,156
159,156
158,156
157,156
156,156
155,156
154,157
153,158
152,159
151,160
150,161
149,162
148,163
147,164
146,165
145,166
144,167
143,168
142,169
141,170
140,171
139,172
138,173
137,174
136,175
135,176
134,177
133,178
132,179
131,180
130,181
129,182
128,183
127,184
126,185
125,186
124,187
123,188
122,189
121,190
120,191
119,192
118,193
117,194
116,195
115,196
114,197
113,198
112,199
111,200
110,201
109,202
108,203
107,204
106,205
105,206
104,207
103,208
102,209
101,210
100,211
99,212
98,213
97,214
96,215
95,216
94,217
93,218
92,219
91,220
90,221
89,222
88,223
87,224
86,225
85,226
84,227
83,228
82,229
81,230
80,231
79,232
78,233
77,235
76,238
75,241
74,244
73,247
72,250
71,253
70,256
69,259
68,262
67,265
66,268
65,271
64,274
63,277
62,280
61,283
60,286
59,289
58,292
57,295
56,298
55,301
54,304
53,307
52,310
51,315
50,321
49,327
48,333
47,339
46,345
45,351
44,357
43,363
42,369
41,375
40,381
39,387
38,396
37,406
36,416
35,426
34,436
33,446
32,456
31,466
30,481
29,496
28,511
27,526
26,541
25,561
24,582
23,603
22,625
21,653
20,681
19,712
18,748
17,786
16,831
15,881
14,937
13,1003
12,1080
11,1171
10,1281
9,1414
8,1581
7,1795
6,2081
5,2481
4,3082
3,4083
2,6085
1,12091
