COMMENT,kmp_n_160_min_2_max_320_run_ps
SORT_BY,160
320,160
319,160
318,160
317,160
316,160
315,160
314,160
313,160
312,160
311,160
310,160
309,160
308,160
307,160
306,160
305,160
304,160
303,160
302,160
301,160
300,160
299,160
298,160
297,160
296,160
295,160
294,160
293,160
292,160
291,160
290,160
289,160
288,160
287,160
286,160
285,160
284,160
283,160
282,160
281,160
280,160
279,160
278,160
277,160
276,160
275,160
274,160
273,160
272,160
271,160
270,160
269,160
268,160
267,160
266,160
265,160
264,160
263,160
262,160
261,160
260,160
259,160
258,160
257,160
256,160
255,160
254,160
253,160
252,160
251,160
250,160
249,160
248,160
247,160
246,160
245,160
244,160
243,160
242,160
241,160
240,160
239,160
238,160
237,160
236,160
235,160
234,160
233,160
232,160
231,160
230,160
229,160
228,160
227,160
226,160
225,160
224,160
223,160
222,160
221,160
220,160
219,160
218,160
217,160
216,160
215,160
214,160
213,160
212,160
211,160
210,160
209,160
208,160
207,160
206,160
205,160
204,160
203,160
202,160
201,160
200,160
199,160
198,160
197,160
196,160
195,160
194,160
193,160
192,160
191,160
190,160
189,160
188,160
187,160
186,160
185,160
184,160
183,160
182,160
181,160
180,160
179,160
178,160
177,160
176,160
175,160
174,160
173,160
172,160
171,160
170,160
169,160
168,160
167,160
166,160
165,160
164,160
163,160
162,160
161,160
160,160
159,160
158,161
157,162
156,163
155,164
154,165
153,166
152,167
151,168
150,169
149,170
148,171
147,172
146,173
145,174
144,175
143,176
142,177
141,178
140,179
139,180
138,181
137,182
136,183
135,184
134,185
133,186
132,187
131,188
130,189
129,190
128,191
127,192
126,193
125,194
124,195
123,196
122,197
121,198
120,199
119,200
118,201
117,202
116,203
115,204
114,205
113,206
112,207
111,208
110,209
109,210
108,211
107,212
106,213
105,214
104,215
103,216
102,217
101,218
100,219
99,220
98,221
97,222
96,223
95,224
94,225
93,226
92,227
91,228
90,229
89,230
88,231
87,232
86,233
85,234
84,235
83,236
82,237
81,238
80,239
79,241
78,244
77,247
76,250
75,253
74,256
73,259
72,262
71,265
70,268
69,271
68,274
67,277
66,280
65,283
64,286
63,289
62,292
61,295
60,298
59,301
58,304
57,307
56,310
55,313
54,316
53,319
52,325
51,331
50,337
49,343
48,349
47,355
46,361
45,367
44,373
43,379
42,385
41,391
40,397
39,406
38,416
37,426
36,436
35,446
34,456
33,466
32,476
31,490
30,505
29,520
28,535
27,550
26,568
25,589
24,610
23,631
22,657
21,685
20,713
19,748
18,784
17,826
16,871
15,925
14,985
13,1054
12,1135
11,1231
10,1345
9,1486
8,1661
7,1887
6,2188
5,2609
4,3241
3,4294
2,6401
1,12721
