COMMENT,kmp_n_143_min_2_max_286_run_ps
SORT_BY,143
286,143
285,143
284,143
283,143
282,143
281,143
280,143
279,143
278,143
277,143
276,143
275,143
274,143
273,143
272,143
271,143
270,143
269,143
268,143
267,143
266,143
265,143
264,143
263,143
262,143
261,143
260,143
259,143
258,143
257,143
256,143
255,143
254,143
253,143
252,143
251,143
250,143
249,143
248,143
247,143
246,143
245,143
244,143
243,143
242,143
241,143
240,143
239,143
238,143
237,143
236,143
235,143
234,143
233,143
232,143
231,143
230,143
229,143
228,143
227,143
226,143
225,143
224,143
223,143
222,143
221,143
220,143
219,143
218,143
217,143
216,143
215,143
214,143
213,143
212,143
211,143
210,143
209,143
208,143
207,143
206,143
205,143
204,143
203,143
202,143
201,143
200,143
199,143
198,143
197,143
196,143
195,143
194,143
193,143
192,143
191,143
190,143
189,143
188,143
187,143
186,143
185,143
184,143
183,143
182,143
181,143
180,143
179,143
178,143
177,143
176,143
175,143
174,143
173,143
172,143
171,143
170,143
169,143
168,143
167,143
166,143
165,143
164,143
163,143
162,143
161,143
160,143
159,143
158,143
157,143
156,143
155,143
154,143
153,143
152,143
151,143
150,143
149,143
148,143
147,143
146,143
145,143
144,143
143,143
142,143
141,144
140,145
139,146
138,147
137,148
136,149
135,150
134,151
133,152
132,153
131,154
130,155
129,156
128,157
127,158
126,159
125,160
124,161
123,162
122,163
121,164
120,165
119,166
118,167
117,168
116,169
115,170
114,171
113,172
112,173
111,174
110,175
109,176
108,177
107,178
106,179
105,180
104,181
103,182
102,183
101,184
100,185
99,186
98,187
97,188
96,189
95,190
94,191
93,192
92,193
91,194
90,195
89,196
88,197
87,198
86,199
85,200
84,201
83,202
82,203
81,204
80,205
79,206
78,207
77,208
76,209
75,210
74,211
73,212
72,213
71,214
70,217
69,220
68,223
67,226
66,229
65,232
64,235
63,238
62,241
61,244
60,247
59,250
58,253
57,256
56,259
55,262
54,265
53,268
52,271
51,274
50,277
49,280
48,283
47,287
46,293
45,299
44,305
43,311
42,317
41,323
40,329
39,335
38,341
37,347
36,353
35,361
34,371
33,381
32,391
31,401
30,411
29,421
28,433
27,448
26,463
25,478
24,493
23,512
22,533
21,554
20,577
19,605
18,633
17,667
16,703
15,746
14,793
13,848
12,913
11,989
10,1081
9,1193
8,1333
7,1513
6,1753
5,2089
4,2593
3,3433
2,5113
1,10154
